"id","committer","comunity","star","watcher","pull_request","dpdp","pdp"
"515884","25","30","312","148","21","TRUE","TRUE"
"210742","31","48","94","74","19","TRUE","TRUE"
"258294","28","189","48","38","19","FALSE","FALSE"
"293082","14","37","56","54","19","TRUE","TRUE"
"478276","33","34","115","43","16","TRUE","TRUE"
"229175","2","2","7","3","16","TRUE","TRUE"
"590497","11","12","23","19","15","TRUE","FALSE"
"209691","13","15","13","12","14","TRUE","TRUE"
"360356","16","16","17","11","14","TRUE","TRUE"
"237883","13","13","15","0","13","FALSE","TRUE"
"306672","16","55","13","9","13","TRUE","TRUE"
"519285","12","29","151","99","13","TRUE","TRUE"
"357795","10","11","13","13","13","TRUE","TRUE"
"533704","15","18","108","93","12","TRUE","TRUE"
"209975","4","4","0","0","12","FALSE","FALSE"
"278707","8","29","40","38","12","TRUE","TRUE"
"313644","9","9","35","14","12","TRUE","FALSE"
"251092","5","15","44","28","12","TRUE","TRUE"
"258782","9","10","23","11","12","TRUE","TRUE"
"292728","7","8","9","4","12","TRUE","TRUE"
"397906","6","19","882","334","11","TRUE","TRUE"
"338860","10","14","51","51","11","TRUE","FALSE"
"279570","7","8","59","34","11","FALSE","FALSE"
"415694","1","1","3","0","11","FALSE","TRUE"
"519044","7","11","19","14","11","TRUE","TRUE"
"225189","3","3","9","5","11","TRUE","TRUE"
"324617","15","16","15","12","11","FALSE","TRUE"
"238694","11","17","37","33","10","TRUE","TRUE"
"242957","11","12","13","10","10","FALSE","TRUE"
"212764","10","11","12","11","10","TRUE","TRUE"
"290338","7","7","18","4","10","FALSE","TRUE"
"291677","2","2","6","3","10","TRUE","TRUE"
"367928","16","19","26","24","9","TRUE","TRUE"
"532723","6","13","89","76","9","TRUE","TRUE"
"246499","4","6","6","5","9","TRUE","TRUE"
"284502","4","14","37","42","9","TRUE","TRUE"
"422168","9","9","1","1","9","FALSE","TRUE"
"297223","9","11","8","9","8","FALSE","TRUE"
"298157","1","1","0","1","8","FALSE","TRUE"
"595779","6","8","139","24","8","TRUE","TRUE"
"603314","2","3","24","12","8","TRUE","TRUE"
"247701","4","4","9","2","8","TRUE","TRUE"
"612974","20","20","1","4","8","TRUE","TRUE"
"332326","10","36","402","211","7","TRUE","TRUE"
"337238","13","15","124","103","7","FALSE","TRUE"
"242551","6","6","16","12","7","FALSE","TRUE"
"443325","6","7","0","1","7","TRUE","TRUE"
"577706","5","8","47","36","7","TRUE","TRUE"
"260831","8","18","172","140","7","TRUE","TRUE"
"530803","3","8","25","29","6","TRUE","FALSE"
"235928","3","3","10","4","6","TRUE","TRUE"
"467591","5","8","5","1","6","FALSE","TRUE"
"567481","7","9","40","43","6","TRUE","TRUE"
"208374","2","2","5","3","6","FALSE","FALSE"
"374190","3","4","7","1","6","TRUE","TRUE"
"245543","6","6","13","8","6","TRUE","TRUE"
"444146","9","49","419","298","6","TRUE","TRUE"
"412395","8","8","10","9","6","TRUE","TRUE"
"384343","10","11","2","3","6","FALSE","FALSE"
"226688","4","5","4","0","6","FALSE","FALSE"
"523782","7","9","122","104","6","TRUE","TRUE"
"622338","4","6","85","42","6","TRUE","TRUE"
"262630","2","2","2","0","5","FALSE","TRUE"
"428053","6","6","34","32","5","FALSE","FALSE"
"428467","12","20","121","109","5","TRUE","TRUE"
"339865","4","5","17","12","5","TRUE","TRUE"
"472847","9","14","63","56","5","TRUE","TRUE"
"247531","17","18","6","2","5","FALSE","FALSE"
"416114","6","6","57","37","5","TRUE","TRUE"
"287879","5","9","24","10","5","TRUE","TRUE"
"256417","4","5","138","74","5","TRUE","TRUE"
"261357","9","9","464","312","5","TRUE","TRUE"
"397675","4","5","24","20","4","FALSE","FALSE"
"234860","7","7","153","68","4","TRUE","TRUE"
"235826","2","3","5","2","4","TRUE","TRUE"
"598409","4","4","8","8","4","TRUE","TRUE"
"304148","6","9","27","22","4","TRUE","TRUE"
"306022","7","7","11","4","4","TRUE","TRUE"
"407837","4","12","11","11","4","TRUE","TRUE"
"212876","6","8","32","18","4","TRUE","TRUE"
"541429","3","6","202","157","4","TRUE","TRUE"
"411421","17","20","23","20","4","TRUE","TRUE"
"411981","4","4","2","8","4","FALSE","FALSE"
"318436","7","7","29","13","4","TRUE","TRUE"
"253781","3","3","87","66","4","TRUE","TRUE"
"254980","5","9","93","73","4","TRUE","TRUE"
"393352","3","3","27","14","3","TRUE","TRUE"
"328726","7","7","18","19","3","TRUE","TRUE"
"427280","6","6","27","19","3","TRUE","TRUE"
"266845","5","5","8","1","3","FALSE","TRUE"
"332784","4","4","9","10","3","TRUE","TRUE"
"307145","3","3","10","7","3","TRUE","TRUE"
"406748","2","3","2","1","3","TRUE","TRUE"
"244955","3","3","3","0","3","TRUE","TRUE"
"376936","3","3","3","2","3","TRUE","TRUE"
"246034","6","8","42","23","3","TRUE","TRUE"
"279429","1","1","1","1","3","FALSE","TRUE"
"508951","3","3","72","67","3","TRUE","TRUE"
"312761","7","7","7","4","3","FALSE","TRUE"
"346296","6","6","24","17","3","TRUE","TRUE"
"379900","3","3","8","2","3","TRUE","TRUE"
"250460","8","9","22","18","3","FALSE","FALSE"
"414600","6","6","50","33","3","TRUE","TRUE"
"219169","3","4","18","16","3","TRUE","TRUE"
"384481","4","6","6","0","3","TRUE","FALSE"
"253559","2","2","0","0","3","FALSE","FALSE"
"352177","2","2","1","1","3","FALSE","FALSE"
"451230","3","4","25","14","3","TRUE","TRUE"
"419339","5","6","6","7","3","TRUE","TRUE"
"452579","3","4","48","35","3","TRUE","TRUE"
"453552","5","9","69","55","3","TRUE","TRUE"
"454564","4","4","13","8","3","TRUE","TRUE"
"487511","5","5","19","22","3","FALSE","TRUE"
"487652","3","3","2","1","3","FALSE","TRUE"
"260315","5","6","6","1","3","TRUE","TRUE"
"560850","4","7","23","21","2","TRUE","TRUE"
"265979","3","4","8","2","2","FALSE","FALSE"
"332671","7","7","34","36","2","FALSE","FALSE"
"530060","6","6","68","54","2","TRUE","TRUE"
"399847","7","10","11","11","2","FALSE","TRUE"
"334406","3","3","12","7","2","TRUE","TRUE"
"498935","3","3","6","3","2","TRUE","TRUE"
"433440","3","3","9","4","2","TRUE","TRUE"
"435613","4","4","15","8","2","TRUE","TRUE"
"371348","2","2","4","1","2","FALSE","TRUE"
"469674","3","3","7","3","2","TRUE","TRUE"
"306152","31","37","18","16","2","FALSE","TRUE"
"339216","4","7","89","86","2","TRUE","TRUE"
"208610","5","5","124","97","2","FALSE","FALSE"
"275186","42","47","20","14","2","TRUE","TRUE"
"406673","4","12","0","0","2","FALSE","TRUE"
"211074","3","4","58","13","2","TRUE","TRUE"
"441353","5","5","31","20","2","TRUE","TRUE"
"411659","3","3","1","0","2","FALSE","FALSE"
"412416","3","8","8","5","2","TRUE","TRUE"
"511702","2","3","1","2","2","TRUE","TRUE"
"413610","2","3","6","1","2","TRUE","TRUE"
"611725","7","7","16","18","2","TRUE","TRUE"
"218987","5","8","109","90","2","TRUE","TRUE"
"350301","2","2","4","0","2","FALSE","TRUE"
"547203","1","1","4","4","2","FALSE","FALSE"
"581755","2","2","9","4","2","TRUE","TRUE"
"614566","11","21","114","35","2","TRUE","TRUE"
"418034","6","6","14","3","2","TRUE","TRUE"
"451657","3","3","11","6","2","TRUE","TRUE"
"255233","3","5","13","7","2","TRUE","TRUE"
"455326","3","3","4","1","2","TRUE","TRUE"
"455385","3","3","5","3","2","FALSE","FALSE"
"455423","3","3","2","0","2","TRUE","TRUE"
"455433","3","3","5","2","2","TRUE","TRUE"
"455485","3","3","6","2","2","TRUE","TRUE"
"455593","3","3","8","2","2","FALSE","FALSE"
"455744","3","5","8","5","2","TRUE","TRUE"
"587082","3","4","5","6","2","TRUE","TRUE"
"456371","5","5","27","24","2","TRUE","TRUE"
"227316","5","8","160","147","2","TRUE","TRUE"
"227689","3","4","30","23","2","FALSE","FALSE"
"261226","3","3","4","4","2","FALSE","FALSE"
"261484","2","2","7","2","2","TRUE","TRUE"
"491909","2","2","5","3","1","TRUE","TRUE"
"492680","2","2","5","0","1","TRUE","TRUE"
"263956","5","5","7","2","1","TRUE","TRUE"
"395572","3","8","118","112","1","TRUE","TRUE"
"428582","1","1","9","4","1","TRUE","FALSE"
"461894","2","2","2","0","1","FALSE","TRUE"
"265382","4","4","1","0","1","FALSE","TRUE"
"495260","3","3","9","6","1","TRUE","TRUE"
"233705","3","5","5","5","1","TRUE","TRUE"
"397707","2","2","7","5","1","TRUE","TRUE"
"366163","2","2","8","4","1","TRUE","TRUE"
"596105","3","4","10","7","1","TRUE","TRUE"
"367151","4","4","1","1","1","TRUE","TRUE"
"498648","2","2","3","0","1","TRUE","TRUE"
"270214","7","9","22","20","1","TRUE","TRUE"
"401495","5","6","6","2","1","TRUE","TRUE"
"401600","5","6","24","23","1","FALSE","TRUE"
"500134","3","3","9","7","1","TRUE","TRUE"
"369914","2","2","3","0","1","FALSE","TRUE"
"304397","3","9","94","84","1","TRUE","TRUE"
"337313","2","5","14","7","1","TRUE","TRUE"
"272336","3","3","38","27","1","TRUE","TRUE"
"272376","2","2","3","3","1","TRUE","TRUE"
"208979","2","3","29","26","1","TRUE","TRUE"
"274684","2","2","39","44","1","TRUE","TRUE"
"407352","2","2","3","0","1","TRUE","TRUE"
"571308","2","3","15","11","1","TRUE","FALSE"
"604079","2","2","8","2","1","TRUE","TRUE"
"408000","5","5","26","17","1","FALSE","FALSE"
"440901","2","2","4","0","1","FALSE","TRUE"
"309869","2","2","4","1","1","TRUE","TRUE"
"212363","4","4","3","0","1","FALSE","FALSE"
"475143","2","2","7","1","1","FALSE","TRUE"
"344257","2","2","1","0","1","FALSE","FALSE"
"279492","1","1","3","1","1","FALSE","FALSE"
"312281","3","3","12","4","1","TRUE","TRUE"
"279849","3","4","24","16","1","TRUE","TRUE"
"312704","2","2","2","2","1","TRUE","TRUE"
"476627","10","10","9","6","1","TRUE","TRUE"
"575318","3","17","43","36","1","TRUE","TRUE"
"214877","2","4","21","11","1","TRUE","TRUE"
"346985","1","1","3","2","1","FALSE","TRUE"
"609592","5","5","2","2","1","TRUE","TRUE"
"249477","2","2","3","0","1","TRUE","TRUE"
"347801","3","4","33","27","1","TRUE","TRUE"
"414345","2","2","2","0","1","TRUE","TRUE"
"414523","2","2","2","2","1","TRUE","TRUE"
"349530","2","2","6","1","1","TRUE","TRUE"
"316923","6","6","3","5","1","TRUE","FALSE"
"251751","2","2","9","10","1","TRUE","TRUE"
"252469","6","6","46","39","1","TRUE","TRUE"
"351359","2","2","6","7","1","FALSE","FALSE"
"319189","3","3","2","2","1","TRUE","TRUE"
"581464","10","10","3","3","1","TRUE","TRUE"
"221375","2","2","5","1","1","FALSE","TRUE"
"320562","2","2","2","0","1","FALSE","TRUE"
"222373","2","2","22","15","1","TRUE","TRUE"
"353813","2","2","1","0","1","TRUE","TRUE"
"386732","4","5","2","7","1","FALSE","FALSE"
"255668","3","3","6","3","1","TRUE","TRUE"
"256227","2","2","3","0","1","FALSE","TRUE"
"453026","2","3","1","3","1","FALSE","FALSE"
"321978","2","2","42","33","1","TRUE","TRUE"
"518889","3","3","4","2","1","FALSE","TRUE"
"585002","4","10","26","21","1","TRUE","TRUE"
"519566","4","4","3","2","1","FALSE","TRUE"
"388727","3","3","4","0","1","TRUE","TRUE"
"454501","3","3","36","21","1","FALSE","FALSE"
"389337","1","1","4","4","1","FALSE","FALSE"
"389380","3","3","3","1","1","TRUE","TRUE"
"520578","2","2","7","6","1","FALSE","FALSE"
"488182","12","12","8","9","1","TRUE","TRUE"
"324465","2","2","4","3","1","FALSE","FALSE"
"619610","4","4","6","4","1","TRUE","TRUE"
"423021","3","4","11","10","1","TRUE","TRUE"
"456166","4","4","8","4","1","TRUE","TRUE"
"292587","3","3","0","1","1","FALSE","TRUE"
"587506","2","3","4","4","1","FALSE","TRUE"
"456545","2","5","49","47","1","TRUE","TRUE"
"489428","3","4","17","21","1","FALSE","FALSE"
"456799","2","2","8","5","1","TRUE","TRUE"
"260189","1","2","0","1","1","TRUE","TRUE"
"391502","3","4","12","4","1","TRUE","FALSE"
"523108","3","4","24","12","1","FALSE","TRUE"
"457634","3","3","8","4","1","TRUE","TRUE"
"360274","9","13","81","72","1","TRUE","TRUE"
"208042","1","1","11","12","","TRUE","TRUE"
"208917","3","3","1","2","","TRUE","TRUE"
"209488","1","1","19","19","","TRUE","TRUE"
"210569","2","2","1","1","","TRUE","TRUE"
"210691","1","1","1","1","","FALSE","TRUE"
"212368","3","3","1","0","","FALSE","TRUE"
"212441","2","2","2","1","","FALSE","TRUE"
"215824","3","3","10","7","","TRUE","TRUE"
"216464","1","1","4","4","","TRUE","FALSE"
"217414","1","1","8","7","","TRUE","TRUE"
"217734","3","3","22","13","","TRUE","TRUE"
"217834","1","2","0","0","","FALSE","TRUE"
"217961","1","2","4","3","","FALSE","FALSE"
"218334","1","1","15","11","","TRUE","TRUE"
"220921","1","1","1","2","","TRUE","TRUE"
"225113","1","1","1","0","","TRUE","TRUE"
"226852","1","2","2","2","","TRUE","TRUE"
"227956","1","1","1","1","","FALSE","TRUE"
"228107","1","1","2","2","","FALSE","FALSE"
"228957","2","2","1","1","","FALSE","FALSE"
"229687","1","1","1","1","","FALSE","TRUE"
"231053","3","3","11","6","","TRUE","TRUE"
"232178","1","1","18","8","","FALSE","TRUE"
"235275","3","4","11","7","","TRUE","TRUE"
"235574","2","2","28","19","","FALSE","TRUE"
"236716","1","1","1","2","","TRUE","FALSE"
"238689","3","3","4","2","","FALSE","FALSE"
"243182","1","1","50","9","","TRUE","TRUE"
"243412","1","1","1","1","","TRUE","TRUE"
"244600","4","4","14","8","","FALSE","TRUE"
"245263","1","1","1","0","","FALSE","TRUE"
"247394","6","6","5","8","","FALSE","FALSE"
"247905","2","2","1","1","","FALSE","FALSE"
"249683","2","2","1","1","","FALSE","TRUE"
"254255","1","1","21","14","","TRUE","TRUE"
"257007","2","2","8","7","","FALSE","FALSE"
"260160","1","2","24","16","","TRUE","TRUE"
"264890","3","3","1","1","","TRUE","TRUE"
"265436","1","1","2","2","","TRUE","TRUE"
"266232","2","2","2","2","","FALSE","FALSE"
"266819","4","4","1","1","","FALSE","TRUE"
"268947","1","1","3","1","","TRUE","TRUE"
"269468","3","3","1","1","","FALSE","TRUE"
"270077","1","1","6","4","","TRUE","TRUE"
"270686","1","1","6","3","","TRUE","TRUE"
"274131","1","1","1","1","","FALSE","FALSE"
"275535","1","1","2","1","","TRUE","TRUE"
"276119","1","1","2","3","","TRUE","TRUE"
"277177","3","3","1","0","","TRUE","FALSE"
"277766","1","1","7","7","","FALSE","FALSE"
"279911","20","20","3","4","","TRUE","TRUE"
"281028","1","1","1","0","","FALSE","FALSE"
"283113","1","1","0","1","","TRUE","TRUE"
"283383","1","1","10","5","","TRUE","TRUE"
"283677","1","1","11","8","","FALSE","FALSE"
"283923","3","3","1","1","","FALSE","TRUE"
"286517","1","1","1","1","","FALSE","TRUE"
"290876","4","4","1","0","","FALSE","TRUE"
"291764","2","3","0","1","","FALSE","FALSE"
"293612","1","1","1","1","","FALSE","FALSE"
"295047","1","1","7","6","","TRUE","TRUE"
"296199","2","2","10","11","","TRUE","TRUE"
"297599","1","1","1","1","","TRUE","TRUE"
"297613","1","1","1","1","","FALSE","FALSE"
"298154","2","2","1","1","","FALSE","TRUE"
"301294","2","2","3","1","","FALSE","TRUE"
"302025","3","3","9","9","","FALSE","FALSE"
"302577","6","6","3","2","","FALSE","FALSE"
"304330","1","1","2","3","","TRUE","TRUE"
"305078","2","2","5","4","","TRUE","TRUE"
"306865","1","5","12","8","","TRUE","TRUE"
"306889","1","1","0","0","","TRUE","TRUE"
"309476","3","3","6","4","","TRUE","TRUE"
"312132","1","3","43","30","","TRUE","TRUE"
"314452","1","1","3","1","","TRUE","TRUE"
"316012","4","4","2","2","","FALSE","TRUE"
"317131","1","1","5","3","","TRUE","TRUE"
"320196","1","1","5","4","","TRUE","TRUE"
"323456","3","4","2","2","","TRUE","TRUE"
"324322","6","6","25","20","","FALSE","FALSE"
"326876","2","2","2","2","","FALSE","TRUE"
"330774","1","1","1","1","","FALSE","TRUE"
"334665","1","1","2","2","","FALSE","FALSE"
"335278","1","1","21","8","","FALSE","TRUE"
"335726","1","1","5","4","","TRUE","TRUE"
"341248","4","8","0","0","","TRUE","TRUE"
"346562","5","5","1","1","","TRUE","TRUE"
"352774","1","1","1","2","","TRUE","TRUE"
"354297","1","1","0","1","","TRUE","TRUE"
"355037","11","11","17","21","","FALSE","FALSE"
"355038","2","2","2","3","","TRUE","TRUE"
"357078","3","3","2","2","","FALSE","TRUE"
"357476","2","2","1","2","","FALSE","FALSE"
"358112","2","2","2","1","","TRUE","TRUE"
"358116","3","3","8","9","","FALSE","FALSE"
"358963","2","2","3","4","","FALSE","FALSE"
"359631","6","6","5","4","","TRUE","TRUE"
"360739","2","8","20","22","","FALSE","FALSE"
"363589","2","2","5","2","","TRUE","TRUE"
"363806","1","1","8","3","","FALSE","TRUE"
"367511","1","1","135","42","","FALSE","TRUE"
"371103","4","4","3","3","","TRUE","TRUE"
"371443","2","2","3","2","","TRUE","TRUE"
"371524","1","1","1","1","","TRUE","TRUE"
"371627","1","1","1","1","","FALSE","TRUE"
"374599","2","3","0","3","","FALSE","FALSE"
"375609","2","2","2","1","","FALSE","TRUE"
"376775","7","7","2","2","","TRUE","TRUE"
"380873","3","14","4","3","","TRUE","TRUE"
"382351","1","1","0","1","","FALSE","TRUE"
"386427","1","1","0","1","","FALSE","FALSE"
"388182","1","1","4","2","","FALSE","TRUE"
"388666","1","1","8","6","","TRUE","TRUE"
"389013","1","1","1","1","","FALSE","TRUE"
"390066","1","1","0","0","","FALSE","TRUE"
"397479","3","3","1","2","","TRUE","FALSE"
"398742","2","2","1","1","","FALSE","FALSE"
"399309","3","3","1","1","","FALSE","FALSE"
"402023","1","1","1","1","","TRUE","TRUE"
"402158","3","4","59","44","","TRUE","TRUE"
"402292","1","1","2","4","","TRUE","TRUE"
"403346","3","3","1","1","","TRUE","TRUE"
"404257","4","4","5","4","","FALSE","FALSE"
"406240","4","4","0","1","","FALSE","TRUE"
"412863","1","1","1","1","","FALSE","TRUE"
"415221","1","1","1","1","","FALSE","TRUE"
"415698","2","2","2","2","","TRUE","TRUE"
"416880","2","2","6","6","","TRUE","TRUE"
"417663","1","2","10","7","","TRUE","TRUE"
"418818","6","6","14","11","","TRUE","TRUE"
"422023","2","2","16","10","","TRUE","TRUE"
"422603","2","2","1","0","","FALSE","FALSE"
"426849","1","1","26","16","","TRUE","TRUE"
"427659","5","7","144","109","","FALSE","TRUE"
"437201","3","3","5","7","","TRUE","TRUE"
"438181","2","2","2","3","","TRUE","TRUE"
"439859","3","3","171","146","","TRUE","TRUE"
"445115","1","1","1","1","","FALSE","FALSE"
"445158","2","2","2","1","","FALSE","TRUE"
"447464","1","1","15","12","","TRUE","TRUE"
"447882","1","2","9","4","","TRUE","TRUE"
"449310","2","2","11","4","","TRUE","TRUE"
"450868","1","1","2","2","","FALSE","FALSE"
"454367","2","2","0","1","","FALSE","TRUE"
"454629","1","1","3","2","","TRUE","TRUE"
"457010","2","2","1","1","","FALSE","TRUE"
"459174","4","4","13","13","","TRUE","TRUE"
"466745","1","1","8","7","","FALSE","TRUE"
"466968","1","1","1","0","","FALSE","FALSE"
"468906","4","4","5","5","","TRUE","TRUE"
"470606","2","2","1","2","","TRUE","TRUE"
"470812","2","2","1","1","","TRUE","TRUE"
"471056","1","1","0","0","","FALSE","TRUE"
"471425","5","5","27","13","","TRUE","FALSE"
"473299","4","4","1","1","","FALSE","TRUE"
"474029","6","7","3","3","","FALSE","FALSE"
"475246","1","1","3","1","","TRUE","TRUE"
"475343","2","3","1","1","","FALSE","TRUE"
"477496","1","1","0","8","","TRUE","TRUE"
"479596","4","4","1","1","","FALSE","FALSE"
"479700","1","1","1","1","","FALSE","TRUE"
"485357","7","7","2","2","","TRUE","TRUE"
"485944","14","14","2","2","","FALSE","FALSE"
"487307","1","1","1","1","","FALSE","FALSE"
"487808","3","10","0","0","","FALSE","TRUE"
"488556","1","1","2","1","","FALSE","FALSE"
"488652","2","2","8","5","","FALSE","FALSE"
"488909","1","1","1","1","","TRUE","TRUE"
"489666","15","15","5","4","","TRUE","TRUE"
"492110","3","3","19","13","","TRUE","TRUE"
"494867","1","1","9","2","","TRUE","TRUE"
"495939","2","2","0","1","","FALSE","TRUE"
"497217","1","1","1","1","","TRUE","TRUE"
"501618","4","7","0","0","","TRUE","TRUE"
"502423","2","2","8","7","","TRUE","TRUE"
"502490","4","4","1","1","","TRUE","TRUE"
"503657","1","1","1","1","","FALSE","TRUE"
"503873","3","3","1","1","","TRUE","TRUE"
"503924","1","1","2","1","","TRUE","TRUE"
"504056","2","3","4","0","","FALSE","TRUE"
