DPDP,id,star,watcher,committer,comunity,have_language,pull_request
TRUE,2904019,13,3,24,27,1,3
FALSE,32826777,1,0,1,1,1,0
TRUE,35046322,0,0,2,2,1,0
FALSE,2540243,0,0,1,1,1,0
TRUE,34946590,0,0,2,2,1,0
FALSE,3855085,2,0,2,2,1,0
TRUE,3470319,3,0,1,1,1,0
FALSE,3623092,1,0,1,1,1,0
TRUE,34936962,0,0,3,3,1,0
TRUE,4640277,26,13,381,382,1,0
TRUE,34947054,0,0,3,4,1,0
FALSE,21459439,7,2,1,1,1,0
TRUE,7620092,1,0,4,4,1,0
TRUE,9313064,160,114,6,6,1,4
FALSE,4967299,0,0,2,2,1,0
FALSE,2552140,1,0,2,2,1,0
FALSE,11749076,3,2,2,2,1,0
FALSE,2531606,3,2,1,1,1,0
TRUE,2758550,0,0,1,1,1,0
FALSE,5817476,2,2,1,1,1,0
FALSE,17130951,1,0,1,1,0,0
TRUE,2540957,1,0,1,1,1,0
TRUE,35045715,0,0,2,2,1,0
TRUE,35046526,0,0,3,4,1,0
FALSE,13159595,0,0,1,2,1,0
TRUE,22225274,207,104,51,58,1,121
FALSE,2529136,1,0,1,1,1,0
TRUE,2535471,0,0,2,2,1,0
TRUE,34936907,0,0,4,5,1,0
TRUE,13033363,182,141,27,29,1,344
TRUE,4696805,6,3,5,6,1,3
TRUE,35038953,0,0,3,3,1,0
FALSE,22198800,1,0,2,2,0,1
FALSE,2537813,1,0,2,2,1,0
TRUE,35045956,0,0,2,2,1,0
TRUE,35046230,0,0,2,2,1,0
TRUE,9224205,74,33,9,11,1,8
TRUE,11724835,1,1,1,2,1,0
FALSE,4532558,3,3,2,7,1,0
FALSE,11451362,0,1,2,2,0,0
TRUE,36224465,0,0,1,2,1,0
FALSE,11358788,0,0,2,2,1,0
FALSE,2530383,1,0,2,2,1,0
TRUE,27663051,9,1,7,7,1,23
FALSE,2532207,1,0,1,1,1,0
FALSE,2548271,1,0,1,1,1,0
FALSE,10446,15,14,7,8,1,6
FALSE,14470,104,102,3,13,1,1
FALSE,19025,32,12,6,7,1,0
TRUE,21639,25,9,1,1,1,0
TRUE,24156,4,4,2,3,1,3
TRUE,24350,8,1,1,1,1,6
FALSE,27584,24,6,1,1,1,0
FALSE,28875,1,2,1,1,1,0
FALSE,33113,4,4,4,4,1,0
FALSE,33891,1,1,1,1,1,0
TRUE,35675,7,3,2,2,1,0
TRUE,35727,7,7,7,7,1,0
FALSE,37934,1,1,1,1,1,0
FALSE,37941,49,42,24,24,1,17
TRUE,37948,31,19,1,1,1,0
TRUE,38165,7,6,2,2,1,0
TRUE,38909,70,52,8,10,1,3
TRUE,39279,252,159,15,19,1,14
FALSE,39462,19,16,1,1,1,0
TRUE,40425,1,1,4,4,1,1
FALSE,40590,5,8,14,17,1,8
TRUE,40667,9,11,3,4,1,0
TRUE,41235,3,3,2,2,1,1
FALSE,42278,57,60,3,3,1,0
FALSE,42777,9,9,13,13,1,0
FALSE,44382,5,6,8,16,1,11
FALSE,44543,4,1,5,5,1,36
TRUE,44753,7,5,1,1,1,0
FALSE,46075,43,6,1,4,1,1
TRUE,46533,138,101,1,1,1,0
TRUE,47028,6,5,1,1,1,0
FALSE,48016,188,171,244,288,1,195
FALSE,49804,2,1,1,1,1,0
FALSE,53003,1,1,2,2,1,0
TRUE,53337,1,1,3,3,1,0
FALSE,53504,221,104,40,46,1,34
TRUE,53636,59,50,6,6,1,2
FALSE,54527,6,5,2,2,1,0
FALSE,55279,0,1,1,1,1,0
FALSE,55784,20,18,2,2,1,0
FALSE,58527,0,13,2,4,0,0
FALSE,58821,1,1,2,2,1,0
FALSE,58859,1,1,5,5,1,0
FALSE,59897,2,1,1,1,0,0
FALSE,61947,2,2,2,17,1,0
TRUE,63044,51,43,4,5,1,1
FALSE,63184,0,1,1,1,1,0
FALSE,63301,183,136,10,14,1,4
TRUE,65524,4,2,17,17,1,1
TRUE,67740,1,1,1,1,1,0
TRUE,68327,7,7,6,6,1,19
FALSE,69365,1,1,2,2,1,0
FALSE,70211,2,1,8,8,1,0
FALSE,73033,0,1,1,1,1,0
TRUE,78911,115,101,39,78,1,49
FALSE,82075,1,1,1,1,1,0
FALSE,82708,0,1,3,3,0,0
TRUE,83759,1,2,1,1,1,0
FALSE,84133,2,2,5,5,1,0
FALSE,84253,1,6,3,3,1,0
TRUE,84347,35,36,7,7,1,20
FALSE,84792,1,1,3,3,1,0
FALSE,86575,2,2,7,7,0,0
FALSE,87043,1,1,1,1,1,0
FALSE,88797,34,38,4,4,1,1
TRUE,89352,1,1,3,3,1,2
FALSE,90200,27,26,19,29,0,4
FALSE,90468,13,11,11,13,1,33
TRUE,92259,7,6,7,7,1,0
TRUE,93207,23,11,3,3,1,1
FALSE,93486,17,17,3,3,1,1
TRUE,94414,14,8,2,2,1,0
FALSE,94884,2,2,3,3,1,0
TRUE,96195,43,15,11,28,1,95
FALSE,96318,10,1,9,9,1,1
FALSE,96537,0,1,1,1,1,0
FALSE,96711,0,1,1,1,1,0
TRUE,97540,22,23,2,2,1,0
TRUE,98140,24,14,4,5,1,1
FALSE,103046,7,5,2,2,1,0
FALSE,103226,1,1,3,3,1,0
FALSE,103887,0,1,2,2,1,0
FALSE,104057,5,5,3,3,1,0
FALSE,105895,0,1,3,18,1,0
FALSE,106506,1,1,1,1,1,0
FALSE,107161,1,1,1,1,1,0
FALSE,108175,1,1,1,1,1,0
TRUE,110452,53,50,1,1,1,0
FALSE,111330,1,1,3,3,1,0
FALSE,111505,1,1,1,1,0,0
FALSE,111975,1,1,2,2,1,1
TRUE,112221,12,13,3,5,1,3
TRUE,113369,25,24,2,2,1,0
FALSE,114337,1,1,2,3,1,0
TRUE,114429,5,5,1,1,1,0
TRUE,114572,34,24,1,2,0,0
FALSE,116389,2,2,1,1,1,0
TRUE,118362,3,3,1,1,1,0
TRUE,118769,69,70,3,7,1,0
FALSE,118807,1,1,1,1,1,0
FALSE,119824,3,2,1,1,0,0
TRUE,120224,1,1,3,3,1,0
FALSE,121000,3,3,6,6,1,0
FALSE,123043,1,1,2,2,1,0
FALSE,123717,14,11,2,2,1,1
FALSE,126928,6,5,4,6,1,10
FALSE,127948,0,0,1,1,1,0
FALSE,128499,1,1,1,1,1,0
TRUE,128778,1,1,6,7,1,0
FALSE,128899,2,2,1,1,1,0
FALSE,129889,6,7,2,3,1,2
FALSE,132012,2,2,1,1,1,0
FALSE,132740,0,1,1,1,1,0
FALSE,133338,1,1,6,6,1,0
FALSE,133895,11,13,23,23,1,0
FALSE,135900,1,1,1,1,0,0
FALSE,137570,2,2,6,7,1,14
FALSE,139120,2,1,10,10,1,0
FALSE,139781,2,2,1,1,1,0
FALSE,140496,1,1,1,1,1,0
TRUE,141880,2,2,3,3,1,0
TRUE,142219,1,2,3,3,1,0
TRUE,145438,929,720,91,282,1,149
FALSE,146196,1,1,2,2,1,0
FALSE,147371,36,35,8,13,1,5
TRUE,147400,1,1,1,1,1,0
FALSE,152855,1,1,5,5,0,0
FALSE,153021,1,2,2,2,1,0
FALSE,154594,4,6,3,3,1,0
TRUE,156359,45,43,3,4,0,2
FALSE,158840,1,1,2,2,0,0
FALSE,161206,3,5,5,5,0,2
FALSE,163747,0,1,1,1,1,0
FALSE,166079,1,1,2,2,1,0
FALSE,170216,12,9,3,3,1,4
FALSE,172744,1,0,1,1,1,0
FALSE,177507,1,0,3,50,1,0
FALSE,178757,1,0,1,1,1,0
FALSE,180498,13,3,7,7,1,4
FALSE,181571,4,1,2,2,1,0
TRUE,188597,38,17,3,6,1,4
FALSE,190973,4,2,1,1,1,0
FALSE,195306,6,4,2,2,1,0
FALSE,196675,3,2,3,3,0,3
TRUE,199197,29,26,1,1,1,0
FALSE,199836,91,73,25,25,1,32
TRUE,200621,54,43,8,9,1,35
TRUE,201269,10,7,6,7,1,41
FALSE,203118,3,3,1,1,1,0
FALSE,204192,3,2,2,2,1,3
TRUE,206244,6,2,1,1,1,1
TRUE,207907,5,0,3,3,1,5
TRUE,208042,11,12,1,1,1,0
FALSE,208374,5,3,2,2,1,6
FALSE,209975,0,0,4,4,1,12
TRUE,210691,1,1,1,1,1,0
TRUE,211074,58,13,3,4,1,2
FALSE,212363,3,0,4,4,0,1
FALSE,212368,1,0,3,3,1,0
FALSE,212441,2,1,2,2,1,0
FALSE,217834,0,0,1,2,1,0
FALSE,220918,1,0,3,3,1,25
FALSE,221375,5,1,2,2,1,1
FALSE,226688,4,0,4,5,1,6
FALSE,227956,1,1,1,1,1,0
FALSE,228107,2,2,1,1,1,0
FALSE,228957,1,1,2,2,1,0
FALSE,229687,1,1,1,1,1,0
TRUE,237883,15,0,13,13,1,13
FALSE,238689,4,2,3,3,1,0
TRUE,238694,37,33,11,17,1,10
TRUE,242551,16,12,6,6,1,7
FALSE,242957,13,10,11,12,1,10
FALSE,247905,1,1,2,2,0,0
FALSE,266819,1,1,4,4,1,0
FALSE,266845,8,1,5,5,1,3
FALSE,269468,1,1,3,3,1,0
TRUE,272376,3,3,2,2,1,1
FALSE,279492,3,1,1,1,1,1
FALSE,279911,3,4,20,20,1,0
TRUE,283923,1,1,3,3,1,0
FALSE,286517,1,1,1,1,1,0
FALSE,290338,18,4,7,7,1,10
FALSE,290876,1,0,4,4,1,0
TRUE,291677,6,3,2,2,1,10
FALSE,291764,0,1,2,3,1,0
FALSE,292587,0,1,3,3,1,1
TRUE,292728,9,4,7,8,1,12
TRUE,293082,56,54,14,37,1,19
FALSE,293612,1,1,1,1,0,0
FALSE,295047,7,6,1,1,1,0
FALSE,296987,3,50,11,22,1,34
FALSE,297223,8,9,9,11,1,8
TRUE,297599,1,1,1,1,1,0
FALSE,297613,1,1,1,1,1,0
FALSE,298154,1,1,2,2,1,0
FALSE,298157,0,1,1,1,1,8
FALSE,302025,9,9,3,3,1,0
FALSE,306152,18,16,31,37,1,2
TRUE,307578,296,248,27,62,1,38
TRUE,309476,6,4,3,3,1,0
FALSE,312761,7,4,7,7,1,3
FALSE,316012,2,2,4,4,1,0
FALSE,320562,2,0,2,2,1,1
FALSE,324617,15,12,15,16,1,11
FALSE,330774,1,1,1,1,1,0
TRUE,337238,124,103,13,15,1,7
FALSE,344257,1,0,2,2,0,1
FALSE,346985,3,2,1,1,1,1
FALSE,357078,2,2,3,3,1,0
FALSE,358116,8,9,3,3,1,0
TRUE,360356,17,11,16,16,1,14
FALSE,371348,4,1,2,2,1,2
FALSE,376775,2,2,7,7,1,0
TRUE,376936,3,2,3,3,1,3
FALSE,380873,4,3,3,14,1,0
FALSE,382351,0,1,1,1,1,0
FALSE,384343,2,3,10,11,1,6
FALSE,389013,1,1,1,1,1,0
FALSE,390066,0,0,1,1,1,0
TRUE,397707,7,5,2,2,1,1
FALSE,399309,1,1,3,3,1,0
FALSE,399847,11,11,7,10,1,2
FALSE,406240,0,1,4,4,1,0
FALSE,406673,0,0,4,12,1,2
TRUE,411421,23,20,17,20,1,4
TRUE,412863,1,1,1,1,1,0
TRUE,415694,3,0,1,1,1,11
TRUE,416880,6,6,2,2,1,0
FALSE,418034,14,3,6,6,1,2
FALSE,422168,1,1,9,9,1,9
FALSE,422603,1,0,2,2,1,0
TRUE,423021,11,10,3,4,1,1
FALSE,439859,171,146,3,3,1,0
FALSE,440901,4,0,2,2,1,1
FALSE,445115,1,1,1,1,1,0
FALSE,445158,2,1,2,2,1,0
FALSE,454367,0,1,2,2,1,0
TRUE,454629,3,2,1,1,1,0
FALSE,461894,2,0,2,2,1,1
FALSE,474029,3,3,6,7,1,0
FALSE,475343,1,1,2,3,1,0
TRUE,476627,9,6,10,10,1,1
TRUE,477496,0,8,1,1,1,0
FALSE,479596,1,1,4,4,1,0
FALSE,479700,1,1,1,1,1,0
FALSE,485944,2,2,14,14,1,0
FALSE,487652,2,1,3,3,1,3
FALSE,487808,0,0,3,10,1,0
FALSE,488556,2,1,1,1,1,0
TRUE,494867,9,2,1,1,1,0
FALSE,495939,0,1,2,2,1,0
FALSE,502490,1,1,4,4,1,0
TRUE,503657,1,1,1,1,1,0
FALSE,504056,4,0,2,3,1,0
FALSE,504421,11,3,3,4,0,0
FALSE,506663,1,0,1,1,1,0
TRUE,508951,72,67,3,3,1,3
TRUE,511702,1,2,2,3,1,2
FALSE,517955,14,6,1,1,1,0
TRUE,518734,14,10,2,2,1,0
FALSE,518889,4,2,3,3,1,1
TRUE,519285,151,99,12,29,1,13
FALSE,519566,3,2,4,4,1,1
FALSE,523108,24,12,3,4,1,1
FALSE,524355,6,5,5,5,1,0
FALSE,525595,5,5,26,26,1,0
FALSE,530924,1,1,1,1,1,0
FALSE,533015,1,1,6,6,1,0
TRUE,534386,1,1,1,1,1,0
FALSE,536063,1,1,1,2,1,0
FALSE,542198,1,0,2,2,1,0
FALSE,546398,2,1,1,1,1,0
TRUE,555277,1,1,1,1,1,0
FALSE,557107,5,4,2,2,1,0
FALSE,560444,1,1,1,1,0,0
TRUE,567481,40,43,7,9,1,6
FALSE,568691,1,1,1,1,1,0
FALSE,571241,1,1,1,1,1,0
TRUE,577706,47,36,5,8,1,7
FALSE,578685,2,2,1,1,1,0
FALSE,579823,1,2,2,2,1,0
FALSE,580161,3,0,1,5,1,0
FALSE,583172,21,14,1,1,1,0
FALSE,590260,1,1,1,1,1,0
FALSE,595207,2,2,14,14,1,0
FALSE,598324,1,1,1,1,1,0
FALSE,598409,8,8,4,4,1,4
FALSE,601132,4,1,1,1,1,0
FALSE,603048,1,1,1,1,1,0
FALSE,604198,1,1,1,1,0,0
FALSE,608380,5,3,1,1,1,0
TRUE,609592,2,2,5,5,1,1
FALSE,611725,16,18,7,7,1,2
FALSE,617138,1,0,1,1,1,0
FALSE,617817,1,1,2,2,1,0
FALSE,619702,0,1,2,2,1,0
FALSE,628474,1,1,4,4,1,0
FALSE,630597,1,0,1,1,1,0
FALSE,637778,34,22,1,1,1,0
FALSE,639953,3,4,3,3,1,0
FALSE,647084,6,7,4,4,0,0
TRUE,649387,12,11,4,4,1,1
FALSE,650515,1,1,1,1,1,0
FALSE,655295,32,26,3,4,0,1
FALSE,658670,3,3,1,4,1,0
TRUE,663769,0,0,1,1,0,0
TRUE,663865,111,8,2,2,1,1
TRUE,666324,5,2,2,2,1,0
TRUE,678232,58,52,5,5,1,7
TRUE,681768,0,0,1,1,1,0
FALSE,687094,0,0,2,2,1,0
TRUE,690347,14,11,9,12,1,4
FALSE,695656,3,3,2,2,1,0
FALSE,702096,1,1,1,1,1,0
FALSE,704705,0,0,1,1,1,0
FALSE,705938,1,1,1,1,1,0
FALSE,712598,1,1,2,2,1,0
FALSE,721520,3,3,2,2,0,0
FALSE,722682,0,4,8,9,0,0
FALSE,725306,2,2,1,1,1,0
FALSE,726659,0,1,1,1,1,0
FALSE,727548,1,1,1,1,0,0
FALSE,730677,1,1,3,3,1,0
FALSE,735647,1,1,2,2,1,0
FALSE,739055,1,1,1,1,1,0
FALSE,740889,3,3,1,1,1,0
TRUE,742465,25,16,3,4,1,0
FALSE,750508,0,1,3,3,1,0
FALSE,753079,5,0,3,3,1,2
TRUE,755200,0,1,1,1,1,0
FALSE,755935,3,2,1,2,0,0
FALSE,758148,3,4,3,4,1,1
TRUE,758312,10,10,2,2,1,0
FALSE,759066,2,2,3,3,1,1
FALSE,769402,1,1,2,2,1,0
FALSE,771577,1,1,2,2,1,0
FALSE,771984,4,0,4,6,1,0
FALSE,776454,7,1,11,38,1,0
TRUE,783251,4,3,1,1,1,0
TRUE,786665,2,1,1,1,1,0
FALSE,790761,1,1,1,1,1,0
FALSE,793122,0,1,1,1,0,0
TRUE,795040,6,2,7,9,1,0
TRUE,804241,6,7,7,7,1,1
TRUE,805501,2,2,2,2,1,0
FALSE,807951,1,1,1,1,1,0
FALSE,809320,4,3,2,2,1,0
FALSE,810510,6,5,1,1,0,0
FALSE,819101,3,3,8,17,1,0
FALSE,824563,1,1,1,1,1,0
FALSE,825419,0,1,1,1,1,0
FALSE,828403,0,1,1,1,1,0
FALSE,829521,1,1,1,1,1,0
FALSE,831636,2,1,1,1,1,0
TRUE,833009,0,0,3,3,1,0
FALSE,835645,1,0,2,2,1,0
FALSE,843577,0,1,1,1,0,0
FALSE,848068,1,1,1,1,1,0
FALSE,850843,0,0,7,7,1,0
FALSE,853747,5,5,1,1,1,0
FALSE,854084,2,1,1,1,1,0
FALSE,870878,3,0,5,5,0,3
TRUE,871148,4,2,2,2,0,1
FALSE,871507,1,1,2,2,1,0
FALSE,871723,1,1,1,1,1,0
FALSE,873782,0,0,2,32,1,0
FALSE,875974,18,4,0,1,1,0
FALSE,879660,1,1,2,2,0,1
FALSE,884622,14,14,2,2,1,0
FALSE,885464,1,1,1,1,1,0
FALSE,890048,1,1,2,2,1,0
FALSE,893081,0,1,3,3,1,0
FALSE,896090,1,1,1,1,1,0
FALSE,897291,3,2,1,1,1,0
FALSE,900860,0,1,1,1,1,0
FALSE,910525,1,1,1,1,1,0
FALSE,912522,11,11,21,33,1,0
FALSE,913128,1,1,1,1,1,0
FALSE,917605,1,1,3,3,1,0
FALSE,921290,0,0,2,2,1,0
TRUE,922661,1,1,2,2,1,0
FALSE,924540,5,1,2,2,1,0
TRUE,924661,0,0,1,2,1,0
FALSE,927949,5,2,1,1,1,0
FALSE,930669,1,1,1,1,1,0
FALSE,931564,8,6,1,1,1,0
FALSE,932114,1,1,1,1,1,0
FALSE,932943,2,1,1,1,1,0
FALSE,933169,1,1,1,1,1,0
FALSE,933400,0,0,1,1,1,0
TRUE,934556,2,2,1,1,1,0
FALSE,934694,0,0,3,3,1,0
FALSE,937218,8,4,3,3,1,0
TRUE,940335,5,1,1,1,1,0
FALSE,948012,2,2,3,3,1,0
TRUE,949468,3,2,1,1,1,0
FALSE,950036,0,0,2,2,0,3
FALSE,954478,1,1,1,1,1,0
FALSE,957821,1,1,2,2,0,0
FALSE,960414,0,1,1,1,1,0
FALSE,960882,2,3,1,1,1,0
FALSE,961311,5,4,2,3,0,0
TRUE,962029,36,32,5,6,1,4
FALSE,964072,0,0,8,8,1,0
FALSE,973865,1,1,2,2,1,0
FALSE,975508,2,1,1,1,1,0
FALSE,984045,18,19,5,12,1,0
FALSE,988539,286,131,25,36,1,12
FALSE,988889,40,8,1,2,1,0
FALSE,989602,0,0,1,1,1,0
FALSE,989850,10,4,2,2,0,0
FALSE,991508,4,4,1,1,1,0
FALSE,994055,0,0,2,2,1,0
FALSE,1018907,2,2,11,11,1,4
FALSE,1021714,28,1,1,2,1,0
FALSE,1028255,1,1,3,3,1,0
FALSE,1029559,3,3,6,6,1,0
FALSE,1036718,4,1,1,1,1,1
FALSE,1040233,5,2,2,2,1,0
FALSE,1041628,0,1,3,3,1,1
TRUE,1049919,8,1,4,5,1,3
FALSE,1052575,4,0,1,1,1,0
FALSE,1053840,14,5,2,2,1,1
FALSE,1055163,3,1,1,1,1,0
FALSE,1055268,15,3,17,18,1,20
FALSE,1059011,3,0,5,5,1,0
FALSE,1063397,2,1,3,3,0,0
TRUE,1074434,21,17,1,1,1,0
TRUE,1075902,5,1,1,1,1,0
FALSE,1082097,1,0,1,1,1,0
FALSE,1083456,17,14,6,8,1,2
FALSE,1087701,1,0,1,1,1,0
FALSE,1092869,1,0,1,1,1,0
FALSE,1102669,4,0,1,1,1,0
TRUE,1108941,6,4,1,1,1,0
FALSE,1117817,3,0,2,2,1,0
TRUE,1119296,5,1,1,1,1,0
FALSE,1119319,1,0,1,1,1,0
FALSE,1120024,18,14,1,1,1,0
TRUE,1132811,6,1,1,2,1,0
FALSE,1136862,3,1,1,1,0,0
FALSE,1137043,4,0,1,1,1,0
FALSE,1143679,39,33,13,20,1,30
FALSE,1155485,6,1,1,1,1,0
FALSE,1158794,11,6,2,2,1,0
FALSE,1185964,11,8,1,1,1,0
FALSE,1188088,7,2,3,3,1,0
FALSE,1191895,8,4,1,1,1,0
FALSE,1192897,8,1,2,2,1,0
FALSE,1194413,2,0,2,2,1,0
FALSE,1202057,11,5,1,1,1,0
TRUE,1204476,4,1,2,2,1,0
FALSE,1212149,2,0,1,1,1,0
FALSE,1232626,2,0,1,1,1,0
FALSE,1238714,2,1,1,1,1,0
FALSE,1243914,2,0,1,2,1,0
FALSE,1249585,3,1,1,1,1,0
FALSE,1252735,10,9,1,1,1,0
TRUE,1268579,6,4,2,3,1,0
FALSE,1270702,7,1,5,5,1,1
FALSE,1273953,0,1,5,27,1,4
FALSE,1274388,1,0,1,1,1,0
FALSE,1277201,2,1,1,1,1,0
FALSE,1297608,2,0,1,1,1,0
FALSE,1314778,3,2,2,2,1,0
FALSE,1318227,4,3,4,4,1,0
FALSE,1333957,6,4,1,1,1,0
FALSE,1336383,2,0,1,1,1,0
FALSE,1338471,15,12,1,1,1,0
FALSE,1391306,5,2,2,2,1,0
FALSE,1409052,2,0,0,2,1,0
TRUE,1414071,18,15,1,1,1,0
FALSE,1429806,2,1,1,1,0,0
TRUE,1430170,20,18,3,5,1,2
FALSE,1435620,3,1,1,1,1,0
FALSE,1440860,1,0,1,1,0,0
FALSE,1442358,1,0,1,1,1,0
FALSE,1455539,1,1,1,1,1,0
FALSE,1467184,0,0,5,5,0,0
FALSE,1469026,3,3,2,2,1,0
FALSE,1478993,1,1,1,1,1,0
FALSE,1482794,3,2,2,2,1,0
FALSE,1482809,1,1,1,1,1,0
FALSE,1493240,1,1,2,2,1,0
FALSE,1496332,22,21,2,2,1,0
FALSE,1496562,1,1,3,3,1,0
FALSE,1497382,1,1,5,5,1,0
TRUE,1497706,1,0,1,2,1,0
FALSE,1526538,1,1,2,2,1,0
TRUE,1528327,1,1,4,4,1,0
FALSE,1530321,1,1,2,2,1,0
FALSE,1532659,2,2,1,1,1,0
FALSE,1536877,2,2,2,2,1,0
FALSE,1542538,1,1,2,2,1,0
FALSE,1542822,1,1,2,2,1,0
TRUE,1556760,2,0,1,1,1,0
FALSE,1565544,1,1,1,1,1,0
FALSE,1574646,3,2,2,2,1,0
FALSE,1581250,1,1,4,4,1,0
FALSE,1589085,2,2,1,1,1,0
FALSE,1592145,1,1,4,4,1,0
FALSE,1592258,1,1,2,2,1,0
FALSE,1620344,1,1,1,1,1,0
FALSE,1637809,1,1,5,5,1,0
FALSE,1671822,6,4,1,1,1,0
FALSE,1702325,1,2,2,2,1,0
FALSE,1717943,12,9,1,1,0,0
FALSE,1802554,2,0,1,1,0,0
TRUE,1816151,14,12,2,2,1,0
FALSE,1821555,2,2,1,2,1,0
TRUE,1838490,10,6,2,2,1,0
FALSE,1852862,3,0,2,2,1,1
FALSE,1853461,2,3,2,3,1,0
FALSE,1859759,5,3,1,1,1,0
FALSE,1880389,0,0,1,1,1,0
TRUE,1880522,6,5,1,1,1,0
FALSE,1880549,1,0,1,2,1,0
FALSE,1905739,1,1,1,1,1,0
FALSE,1910778,0,1,4,4,1,0
FALSE,1913856,1,0,1,1,1,0
FALSE,1919489,2,0,4,4,1,0
TRUE,1919861,2,1,1,1,0,0
FALSE,1922839,1,1,1,1,1,0
FALSE,1924617,1,1,2,2,1,0
FALSE,1931925,2,2,1,1,1,0
FALSE,1932086,17,10,4,4,1,4
FALSE,1935945,3,3,2,2,1,0
FALSE,1938706,1,0,1,1,1,0
TRUE,1939246,2,1,1,1,1,0
FALSE,1939766,4,3,2,2,1,0
FALSE,1940164,1,1,1,1,1,0
TRUE,1940387,1,1,1,1,1,0
TRUE,1945885,2,2,1,1,1,0
FALSE,1951357,1,1,4,4,1,0
FALSE,1983249,1,0,1,1,1,0
FALSE,1993878,5,0,0,0,1,5
FALSE,2144474,1,0,2,2,1,0
FALSE,2145213,5,1,1,1,1,0
FALSE,2145480,9,3,1,1,1,0
FALSE,2145501,2,0,1,1,1,0
TRUE,2145823,1,1,1,1,1,0
FALSE,2145968,3,1,2,2,1,0
TRUE,2146077,16,15,1,1,1,0
FALSE,2147915,3,1,1,1,1,0
FALSE,2148470,0,1,1,1,1,0
FALSE,2148724,3,2,3,3,1,1
FALSE,2148744,1,0,3,3,1,0
FALSE,2150685,1,0,1,1,1,0
FALSE,2150758,3,0,2,2,1,0
FALSE,2151822,1,0,7,7,1,3
TRUE,2152920,3,0,2,2,1,0
FALSE,2153957,4,2,1,1,0,0
FALSE,2167768,0,0,5,6,1,0
FALSE,2168672,1,0,1,1,1,0
FALSE,2175241,1,1,2,2,1,0
FALSE,2180066,1,0,1,1,1,0
FALSE,2187813,2,0,2,2,1,0
FALSE,2194639,5,2,1,1,1,0
FALSE,2194983,2,1,1,1,1,0
FALSE,2196164,4,2,2,2,1,1
FALSE,2196505,4,2,1,1,1,0
FALSE,2197141,3,1,2,2,0,1
FALSE,2197394,2,1,1,1,1,0
FALSE,2198134,4,3,1,1,1,0
FALSE,2200002,2,2,2,2,1,0
TRUE,2201642,4,1,1,1,1,0
FALSE,2201657,4,3,1,1,1,0
FALSE,2205280,2,1,1,1,1,0
FALSE,2205481,1,2,1,1,1,0
FALSE,2205811,2,1,1,1,1,0
TRUE,2208801,6,4,3,3,1,0
FALSE,2209659,2,1,1,1,1,0
FALSE,2213623,8,3,1,1,1,0
TRUE,2215310,3,2,1,1,1,0
TRUE,2215500,11,5,3,3,1,1
FALSE,2216116,3,2,1,1,1,0
FALSE,2216963,2,1,1,1,0,0
TRUE,2217137,2,1,3,3,0,0
FALSE,2218249,7,4,1,1,1,0
FALSE,2221382,2,2,1,1,1,0
FALSE,2222695,2,3,1,1,1,0
FALSE,2222914,6,4,1,1,1,0
FALSE,2223253,2,1,1,1,1,0
FALSE,2224582,6,5,2,3,1,1
FALSE,2225653,2,2,1,1,1,0
FALSE,2225755,2,1,1,1,1,0
FALSE,2225944,1,1,1,1,0,0
FALSE,2226002,2,2,2,2,1,0
FALSE,2226015,25,1,14,14,0,0
FALSE,2226134,3,2,1,1,1,0
FALSE,2226137,9,2,1,1,1,0
FALSE,2226216,2,1,2,2,1,0
FALSE,2226223,2,1,1,1,1,0
FALSE,2226369,2,1,1,1,1,0
FALSE,2226494,3,1,1,1,1,0
FALSE,2226583,3,2,1,1,1,0
TRUE,2226644,3,2,2,2,1,0
FALSE,2226716,1,2,1,1,1,0
FALSE,2226732,1,1,2,2,1,0
FALSE,2226739,3,0,3,3,1,0
FALSE,2226761,3,2,2,2,1,1
FALSE,2226772,0,0,2,2,1,0
FALSE,2226985,3,1,1,1,1,0
FALSE,2227241,6,0,3,3,1,0
FALSE,2227254,1,0,1,1,1,0
FALSE,2227282,5,5,1,1,0,0
FALSE,2227340,2,1,3,3,1,0
TRUE,2227508,3,1,1,1,1,0
FALSE,2227566,2,1,1,1,0,0
FALSE,2227731,3,1,1,1,1,0
FALSE,2227800,2,1,2,2,1,0
FALSE,2227967,4,1,1,1,0,0
FALSE,2228336,2,1,12,15,1,0
FALSE,2229245,5,5,3,5,1,1
FALSE,2229348,2,1,1,1,1,0
FALSE,2229374,2,1,1,1,1,0
FALSE,2229493,5,1,1,1,1,0
FALSE,2230285,2,1,1,1,1,0
FALSE,2230761,3,1,2,2,1,0
FALSE,2230834,21,3,1,1,1,0
FALSE,2231507,3,0,1,5,1,0
FALSE,2231928,3,1,4,10,1,2
FALSE,2236847,1,0,1,1,1,0
FALSE,2237186,3,1,1,1,1,0
FALSE,2237661,0,0,1,1,1,0
FALSE,2243889,3,1,1,2,1,0
FALSE,2248365,4,2,1,1,1,0
FALSE,2261928,1,0,2,2,1,0
FALSE,2271584,1,0,1,1,1,0
FALSE,2288051,2,0,2,2,1,10
FALSE,2291403,9,10,1,1,0,0
FALSE,2293689,2,0,1,1,1,0
FALSE,2293763,1,0,1,1,1,0
FALSE,2294626,0,0,1,1,1,0
FALSE,2301079,1,1,1,1,1,0
FALSE,2301870,1,0,1,1,1,0
FALSE,2306411,1,0,4,4,1,0
FALSE,2309367,7,7,1,3,1,0
